,file,gzzz,height,ratio,size
130,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio2.5-height2000-pole.txt,0.000152176992977,2000.0,2.5,1.0
131,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio2.5-height2000-pole.txt,0.0001871577001,2000.0,2.5,1.0
132,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio2.5-height2000-pole.txt,0.000201435681577,2000.0,2.5,1.0
133,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio2.5-height2000-pole.txt,0.000212627031487,2000.0,2.5,1.0
134,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio2.5-height2000-pole.txt,0.000179136063824,2000.0,2.5,1.0
135,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio2.5-height2000-pole.txt,0.000179136063824,2000.0,2.5,1.0
136,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio2.5-height2000-pole.txt,0.000212627031488,2000.0,2.5,1.0
137,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio2.5-height2000-pole.txt,0.000201435681577,2000.0,2.5,1.0
138,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio2.5-height2000-pole.txt,0.0001871577001,2000.0,2.5,1.0
139,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio2.5-height2000-pole.txt,0.000152176992977,2000.0,2.5,1.0
140,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio2.5-height2000-pole.txt,2.50685703986e-06,2000.0,2.5,1.0
141,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio2.5-height2000-pole.txt,-1.98530193374e-05,2000.0,2.5,1.0
142,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio2.5-height2000-pole.txt,-0.000167960503077,2000.0,2.5,1.0
143,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio2.5-height2000-pole.txt,3.20922993219e-05,2000.0,2.5,1.0
144,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio2.5-height2000-pole.txt,4.89261193092e-05,2000.0,2.5,1.0
145,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio2.5-height2000-pole.txt,4.8926119309e-05,2000.0,2.5,1.0
146,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio2.5-height2000-pole.txt,3.2092299322e-05,2000.0,2.5,1.0
147,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio2.5-height2000-pole.txt,-0.000167960503077,2000.0,2.5,1.0
148,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio2.5-height2000-pole.txt,-1.98530193375e-05,2000.0,2.5,1.0
149,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio2.5-height2000-pole.txt,2.50685703964e-06,2000.0,2.5,1.0
150,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio2.5-height2000-pole.txt,0.000154065148952,2000.0,2.5,1.0
151,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio2.5-height2000-pole.txt,0.000176093769799,2000.0,2.5,1.0
152,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio2.5-height2000-pole.txt,0.000142701619118,2000.0,2.5,1.0
153,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio2.5-height2000-pole.txt,0.00015386771204,2000.0,2.5,1.0
154,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio2.5-height2000-pole.txt,0.000127331629729,2000.0,2.5,1.0
155,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio2.5-height2000-pole.txt,0.000127331629729,2000.0,2.5,1.0
156,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio2.5-height2000-pole.txt,0.00015386771204,2000.0,2.5,1.0
157,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio2.5-height2000-pole.txt,0.000142701619118,2000.0,2.5,1.0
158,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio2.5-height2000-pole.txt,0.000176093769799,2000.0,2.5,1.0
159,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio2.5-height2000-pole.txt,0.000154065148952,2000.0,2.5,1.0
160,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio2.5-height2000-pole.txt,0.000161146246207,2000.0,2.5,1.0
161,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio2.5-height2000-pole.txt,0.000185462034319,2000.0,2.5,1.0
162,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio2.5-height2000-pole.txt,0.000190976143014,2000.0,2.5,1.0
163,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio2.5-height2000-pole.txt,0.000222100581377,2000.0,2.5,1.0
164,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio2.5-height2000-pole.txt,0.000211816947573,2000.0,2.5,1.0
165,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio2.5-height2000-pole.txt,0.000211816947573,2000.0,2.5,1.0
166,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio2.5-height2000-pole.txt,0.000222100581377,2000.0,2.5,1.0
167,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio2.5-height2000-pole.txt,0.000190976143014,2000.0,2.5,1.0
168,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio2.5-height2000-pole.txt,0.000185462034319,2000.0,2.5,1.0
169,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio2.5-height2000-pole.txt,0.000161146246207,2000.0,2.5,1.0
170,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio2.5-height2000-pole.txt,7.25985604259e-05,2000.0,2.5,1.0
171,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio2.5-height2000-pole.txt,9.97731296426e-05,2000.0,2.5,1.0
172,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio2.5-height2000-pole.txt,0.000109186779923,2000.0,2.5,1.0
173,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio2.5-height2000-pole.txt,0.000108985684743,2000.0,2.5,1.0
174,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio2.5-height2000-pole.txt,0.000123014387945,2000.0,2.5,1.0
175,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio2.5-height2000-pole.txt,0.000123014387945,2000.0,2.5,1.0
176,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio2.5-height2000-pole.txt,0.000108985684743,2000.0,2.5,1.0
177,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio2.5-height2000-pole.txt,0.000109186779923,2000.0,2.5,1.0
178,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio2.5-height2000-pole.txt,9.97731296425e-05,2000.0,2.5,1.0
179,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio2.5-height2000-pole.txt,7.25985604257e-05,2000.0,2.5,1.0
180,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio2.5-height2000-pole.txt,8.25602816754e-05,2000.0,2.5,1.0
181,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio2.5-height2000-pole.txt,8.74150383432e-05,2000.0,2.5,1.0
182,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio2.5-height2000-pole.txt,7.15636345264e-05,2000.0,2.5,1.0
183,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio2.5-height2000-pole.txt,7.50914055602e-05,2000.0,2.5,1.0
184,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio2.5-height2000-pole.txt,7.07702481274e-05,2000.0,2.5,1.0
185,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio2.5-height2000-pole.txt,7.07702481277e-05,2000.0,2.5,1.0
186,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio2.5-height2000-pole.txt,7.50914055602e-05,2000.0,2.5,1.0
187,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio2.5-height2000-pole.txt,7.15636345265e-05,2000.0,2.5,1.0
188,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio2.5-height2000-pole.txt,8.74150383431e-05,2000.0,2.5,1.0
189,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio2.5-height2000-pole.txt,8.25602816755e-05,2000.0,2.5,1.0
190,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio2.5-height2000-pole.txt,0.000186489826674,2000.0,2.5,1.0
191,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio2.5-height2000-pole.txt,0.000186489826674,2000.0,2.5,1.0
192,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio2.5-height2000-pole.txt,0.000186489826674,2000.0,2.5,1.0
193,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio2.5-height2000-pole.txt,0.000186489826674,2000.0,2.5,1.0
194,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio2.5-height2000-pole.txt,0.000186489826674,2000.0,2.5,1.0
